match_id,over,over_runs,wickets,run_rate,rr_delta,wkt_delta,momentum_shift
64814,0.0,0,1,0.0,0.0,0.0,0
64814,1.0,4,0,4.0,4.0,-1.0,1
64814,2.0,6,0,6.0,2.0,0.0,0
64814,3.0,4,0,4.0,-2.0,0.0,0
64814,4.0,6,0,6.0,2.0,0.0,0
64814,5.0,12,0,12.0,6.0,0.0,1
64814,6.0,2,0,2.0,-10.0,0.0,1
64814,7.0,3,0,3.0,1.0,0.0,0
64814,8.0,1,0,1.0,-2.0,0.0,0
64814,9.0,4,0,4.0,3.0,0.0,1
64814,10.0,0,0,0.0,-4.0,0.0,1
64814,11.0,4,0,4.0,4.0,0.0,1
64814,12.0,1,0,1.0,-3.0,0.0,1
64814,13.0,10,0,10.0,9.0,0.0,1
64814,14.0,3,1,3.0,-7.0,1.0,1
64814,15.0,6,0,6.0,3.0,-1.0,1
64814,16.0,4,0,4.0,-2.0,0.0,0
64814,17.0,3,0,3.0,-1.0,0.0,0
64814,18.0,3,0,3.0,0.0,0.0,0
64814,19.0,10,0,10.0,7.0,0.0,1
64814,20.0,6,0,6.0,-4.0,0.0,1
64814,21.0,6,0,6.0,0.0,0.0,0
64814,22.0,4,0,4.0,-2.0,0.0,0
64814,23.0,2,2,2.0,-2.0,2.0,1
64814,24.0,3,0,3.0,1.0,-2.0,0
64814,25.0,4,0,4.0,1.0,0.0,0
64814,26.0,5,0,5.0,1.0,0.0,0
64814,27.0,6,0,6.0,1.0,0.0,0
64814,28.0,11,0,11.0,5.0,0.0,1
64814,29.0,4,0,4.0,-7.0,0.0,1
64814,30.0,2,0,2.0,-2.0,0.0,0
64814,31.0,13,0,13.0,11.0,0.0,1
64814,32.0,10,0,10.0,-3.0,0.0,1
64814,33.0,8,0,8.0,-2.0,0.0,0
64814,34.0,8,0,8.0,0.0,0.0,0
64814,35.0,4,1,4.0,-4.0,1.0,1
64814,36.0,5,1,5.0,1.0,0.0,0
64814,37.0,2,0,2.0,-3.0,-1.0,1
64814,38.0,6,0,6.0,4.0,0.0,1
64814,39.0,9,1,9.0,3.0,1.0,1
64814,40.0,4,1,4.0,-5.0,0.0,1
64814,41.0,5,0,5.0,1.0,-1.0,0
64814,42.0,3,0,3.0,-2.0,0.0,0
64814,43.0,3,2,3.0,0.0,2.0,1
64815,0.0,1,0,1.0,0.0,0.0,0
64815,1.0,1,0,1.0,0.0,0.0,0
64815,2.0,7,0,7.0,6.0,0.0,1
64815,3.0,1,0,1.0,-6.0,0.0,1
64815,4.0,22,0,22.0,21.0,0.0,1
64815,5.0,1,0,1.0,-21.0,0.0,1
64815,6.0,3,0,3.0,2.0,0.0,0
64815,7.0,1,1,1.0,-2.0,1.0,0
64815,8.0,2,1,2.0,1.0,0.0,0
64815,9.0,1,0,1.0,-1.0,-1.0,0
64815,10.0,2,0,2.0,1.0,0.0,0
64815,11.0,5,0,5.0,3.0,0.0,1
64815,12.0,3,1,3.0,-2.0,1.0,0
64815,13.0,13,0,13.0,10.0,-1.0,1
64815,14.0,2,0,2.0,-11.0,0.0,1
64815,15.0,7,0,7.0,5.0,0.0,1
64815,16.0,3,0,3.0,-4.0,0.0,1
64815,17.0,6,0,6.0,3.0,0.0,1
64815,18.0,0,0,0.0,-6.0,0.0,1
64815,19.0,1,0,1.0,1.0,0.0,0
64815,20.0,1,1,1.0,0.0,1.0,0
64815,21.0,3,0,3.0,2.0,-1.0,0
64815,22.0,2,0,2.0,-1.0,0.0,0
64815,23.0,3,0,3.0,1.0,0.0,0
64815,24.0,5,1,5.0,2.0,1.0,0
64815,25.0,5,0,5.0,0.0,-1.0,0
64815,26.0,8,0,8.0,3.0,0.0,1
64816,0.0,5,0,5.0,0.0,0.0,0
64816,1.0,7,0,7.0,2.0,0.0,0
64816,2.0,1,0,1.0,-6.0,0.0,1
64816,3.0,15,0,15.0,14.0,0.0,1
64816,4.0,1,1,1.0,-14.0,1.0,1
64816,5.0,5,0,5.0,4.0,-1.0,1
64816,6.0,5,0,5.0,0.0,0.0,0
64816,7.0,5,0,5.0,0.0,0.0,0
64816,8.0,1,0,1.0,-4.0,0.0,1
64816,9.0,3,0,3.0,2.0,0.0,0
64816,10.0,6,0,6.0,3.0,0.0,1
64816,11.0,11,0,11.0,5.0,0.0,1
64816,12.0,3,0,3.0,-8.0,0.0,1
64816,13.0,5,0,5.0,2.0,0.0,0
64816,14.0,3,0,3.0,-2.0,0.0,0
64816,15.0,10,0,10.0,7.0,0.0,1
64816,16.0,2,0,2.0,-8.0,0.0,1
64816,17.0,1,0,1.0,-1.0,0.0,0
64816,18.0,6,0,6.0,5.0,0.0,1
64816,19.0,6,1,6.0,0.0,1.0,0
64816,20.0,2,0,2.0,-4.0,-1.0,1
64816,21.0,1,1,1.0,-1.0,1.0,0
64816,22.0,0,0,0.0,-1.0,-1.0,0
64816,23.0,6,0,6.0,6.0,0.0,1
64816,24.0,9,0,9.0,3.0,0.0,1
64816,25.0,4,0,4.0,-5.0,0.0,1
64817,0.0,3,1,3.0,0.0,0.0,0
64817,1.0,7,0,7.0,4.0,-1.0,1
64817,2.0,8,0,8.0,1.0,0.0,0
64817,3.0,1,1,1.0,-7.0,1.0,1
64817,4.0,5,0,5.0,4.0,-1.0,1
64817,5.0,1,1,1.0,-4.0,1.0,1
64817,6.0,6,0,6.0,5.0,-1.0,1
64817,7.0,7,0,7.0,1.0,0.0,0
64817,8.0,13,0,13.0,6.0,0.0,1
64817,9.0,4,0,4.0,-9.0,0.0,1
64817,10.0,6,0,6.0,2.0,0.0,0
64817,11.0,5,0,5.0,-1.0,0.0,0
64817,12.0,1,1,1.0,-4.0,1.0,1
64817,13.0,1,0,1.0,0.0,-1.0,0
64817,14.0,1,0,1.0,0.0,0.0,0
64817,15.0,6,0,6.0,5.0,0.0,1
64817,16.0,5,0,5.0,-1.0,0.0,0
64817,17.0,1,0,1.0,-4.0,0.0,1
64817,18.0,3,0,3.0,2.0,0.0,0
64817,19.0,0,0,0.0,-3.0,0.0,1
64817,20.0,5,0,5.0,5.0,0.0,1
64817,21.0,1,0,1.0,-4.0,0.0,1
64817,22.0,1,1,1.0,0.0,1.0,0
64817,23.0,7,0,7.0,6.0,-1.0,1
64817,24.0,0,0,0.0,-7.0,0.0,1
64817,25.0,8,0,8.0,8.0,0.0,1
64817,26.0,8,0,8.0,0.0,0.0,0
64817,27.0,1,1,1.0,-7.0,1.0,1
64817,28.0,1,0,1.0,0.0,-1.0,0
64817,29.0,1,1,1.0,0.0,1.0,0
64817,30.0,6,0,6.0,5.0,-1.0,1
64817,31.0,2,0,2.0,-4.0,0.0,1
64817,32.0,6,0,6.0,4.0,0.0,1
64817,33.0,2,0,2.0,-4.0,0.0,1
64817,34.0,2,0,2.0,0.0,0.0,0
64817,35.0,6,0,6.0,4.0,0.0,1
64817,36.0,3,0,3.0,-3.0,0.0,1
64817,37.0,4,0,4.0,1.0,0.0,0
64817,38.0,5,0,5.0,1.0,0.0,0
64817,39.0,7,0,7.0,2.0,0.0,0
64817,40.0,0,1,0.0,-7.0,1.0,1
64817,41.0,3,0,3.0,3.0,-1.0,1
64817,42.0,1,0,1.0,-2.0,0.0,0
64817,43.0,5,0,5.0,4.0,0.0,1
64819,0.0,0,0,0.0,0.0,0.0,0
64819,1.0,5,0,5.0,5.0,0.0,1
64819,2.0,4,1,4.0,-1.0,1.0,0
64819,3.0,6,1,6.0,2.0,0.0,0
64819,4.0,7,0,7.0,1.0,-1.0,0
64819,5.0,8,0,8.0,1.0,0.0,0
64819,6.0,3,1,3.0,-5.0,1.0,1
64819,7.0,6,0,6.0,3.0,-1.0,1
64819,8.0,5,0,5.0,-1.0,0.0,0
64819,9.0,7,0,7.0,2.0,0.0,0
64819,10.0,0,0,0.0,-7.0,0.0,1
64819,11.0,5,0,5.0,5.0,0.0,1
64819,12.0,2,0,2.0,-3.0,0.0,1
64819,13.0,4,0,4.0,2.0,0.0,0
64819,14.0,4,0,4.0,0.0,0.0,0
64819,15.0,1,0,1.0,-3.0,0.0,1
64819,16.0,1,0,1.0,0.0,0.0,0
64819,17.0,3,0,3.0,2.0,0.0,0
64819,18.0,11,0,11.0,8.0,0.0,1
64819,19.0,2,0,2.0,-9.0,0.0,1
64819,20.0,5,0,5.0,3.0,0.0,1
64819,21.0,0,0,0.0,-5.0,0.0,1
64819,22.0,4,0,4.0,4.0,0.0,1
64819,23.0,0,0,0.0,-4.0,0.0,1
64819,24.0,7,0,7.0,7.0,0.0,1
64819,25.0,12,0,12.0,5.0,0.0,1
64819,26.0,4,0,4.0,-8.0,0.0,1
64819,27.0,5,1,5.0,1.0,1.0,0
64819,28.0,4,0,4.0,-1.0,-1.0,0
64820,0.0,0,0,0.0,0.0,0.0,0
64820,1.0,3,0,3.0,3.0,0.0,1
64820,2.0,6,0,6.0,3.0,0.0,1
64820,3.0,0,0,0.0,-6.0,0.0,1
64820,4.0,4,0,4.0,4.0,0.0,1
64820,5.0,13,0,13.0,9.0,0.0,1
64820,6.0,1,0,1.0,-12.0,0.0,1
64820,7.0,3,0,3.0,2.0,0.0,0
64820,8.0,1,0,1.0,-2.0,0.0,0
64820,9.0,2,0,2.0,1.0,0.0,0
64820,10.0,6,0,6.0,4.0,0.0,1
64820,11.0,13,0,13.0,7.0,0.0,1
64820,12.0,12,0,12.0,-1.0,0.0,0
64820,13.0,11,0,11.0,-1.0,0.0,0
64820,14.0,6,2,6.0,-5.0,2.0,1
64820,15.0,0,0,0.0,-6.0,-2.0,1
64820,16.0,0,0,0.0,0.0,0.0,0
64820,17.0,2,0,2.0,2.0,0.0,0
64820,18.0,3,0,3.0,1.0,0.0,0
64820,19.0,7,0,7.0,4.0,0.0,1
64820,20.0,3,0,3.0,-4.0,0.0,1
64820,21.0,6,0,6.0,3.0,0.0,1
64820,22.0,10,0,10.0,4.0,0.0,1
64820,23.0,6,0,6.0,-4.0,0.0,1
64820,24.0,7,1,7.0,1.0,1.0,0
64820,25.0,7,0,7.0,0.0,-1.0,0
64820,26.0,2,1,2.0,-5.0,1.0,1
64820,27.0,2,0,2.0,0.0,-1.0,0
64820,28.0,2,1,2.0,0.0,1.0,0
64820,29.0,4,0,4.0,2.0,-1.0,0
64820,30.0,11,0,11.0,7.0,0.0,1
64820,31.0,8,1,8.0,-3.0,1.0,1
64820,32.0,6,0,6.0,-2.0,-1.0,0
64820,33.0,9,1,9.0,3.0,1.0,1
64820,34.0,9,1,9.0,0.0,0.0,0
64820,35.0,7,0,7.0,-2.0,-1.0,0
64820,36.0,13,0,13.0,6.0,0.0,1
64825,0.0,2,0,2.0,0.0,0.0,0
64825,1.0,0,0,0.0,-2.0,0.0,0
64825,2.0,8,0,8.0,8.0,0.0,1
64825,3.0,1,0,1.0,-7.0,0.0,1
64825,4.0,10,0,10.0,9.0,0.0,1
64825,5.0,2,0,2.0,-8.0,0.0,1
64825,6.0,5,1,5.0,3.0,1.0,1
64825,7.0,3,0,3.0,-2.0,-1.0,0
64825,8.0,0,0,0.0,-3.0,0.0,1
64825,9.0,0,0,0.0,0.0,0.0,0
64825,10.0,2,0,2.0,2.0,0.0,0
64825,11.0,5,0,5.0,3.0,0.0,1
64825,12.0,5,0,5.0,0.0,0.0,0
64825,13.0,10,0,10.0,5.0,0.0,1
64825,14.0,8,0,8.0,-2.0,0.0,0
64825,15.0,6,1,6.0,-2.0,1.0,0
64825,16.0,4,0,4.0,-2.0,-1.0,0
64825,17.0,2,0,2.0,-2.0,0.0,0
64825,18.0,3,0,3.0,1.0,0.0,0
64825,19.0,7,0,7.0,4.0,0.0,1
64825,20.0,6,0,6.0,-1.0,0.0,0
64825,21.0,5,0,5.0,-1.0,0.0,0
64825,22.0,4,0,4.0,-1.0,0.0,0
64825,23.0,4,0,4.0,0.0,0.0,0
64825,24.0,7,0,7.0,3.0,0.0,1
64825,25.0,6,0,6.0,-1.0,0.0,0
64825,26.0,0,0,0.0,-6.0,0.0,1
64825,27.0,7,0,7.0,7.0,0.0,1
64825,28.0,2,0,2.0,-5.0,0.0,1
64825,29.0,5,0,5.0,3.0,0.0,1
64825,30.0,9,0,9.0,4.0,0.0,1
64825,31.0,4,0,4.0,-5.0,0.0,1
64825,32.0,5,0,5.0,1.0,0.0,0
64825,33.0,5,0,5.0,0.0,0.0,0
64825,34.0,5,0,5.0,0.0,0.0,0
64825,35.0,4,0,4.0,-1.0,0.0,0
64825,36.0,4,0,4.0,0.0,0.0,0
64825,37.0,4,0,4.0,0.0,0.0,0
64825,38.0,12,0,12.0,8.0,0.0,1
64825,39.0,1,2,1.0,-11.0,2.0,1
64825,40.0,11,1,11.0,10.0,-1.0,1
64825,41.0,6,0,6.0,-5.0,-1.0,1
64825,42.0,6,0,6.0,0.0,0.0,0
64825,43.0,3,0,3.0,-3.0,0.0,1
64825,44.0,5,1,5.0,2.0,1.0,0
64825,45.0,11,0,11.0,6.0,-1.0,1
64825,46.0,12,0,12.0,1.0,0.0,0
64825,47.0,8,1,8.0,-4.0,1.0,1
64825,48.0,10,0,10.0,2.0,-1.0,0
64826,0.0,3,0,3.0,0.0,0.0,0
64826,1.0,5,0,5.0,2.0,0.0,0
64826,2.0,4,0,4.0,-1.0,0.0,0
64826,3.0,1,0,1.0,-3.0,0.0,1
64826,4.0,9,0,9.0,8.0,0.0,1
64826,5.0,8,0,8.0,-1.0,0.0,0
64826,6.0,4,0,4.0,-4.0,0.0,1
64826,7.0,5,0,5.0,1.0,0.0,0
64826,8.0,5,0,5.0,0.0,0.0,0
64826,9.0,0,0,0.0,-5.0,0.0,1
64826,10.0,3,0,3.0,3.0,0.0,1
64826,11.0,2,0,2.0,-1.0,0.0,0
64826,12.0,3,0,3.0,1.0,0.0,0
64826,13.0,1,0,1.0,-2.0,0.0,0
64826,14.0,6,0,6.0,5.0,0.0,1
64826,15.0,1,0,1.0,-5.0,0.0,1
64826,16.0,8,0,8.0,7.0,0.0,1
64826,17.0,8,0,8.0,0.0,0.0,0
64826,18.0,14,0,14.0,6.0,0.0,1
64826,19.0,10,0,10.0,-4.0,0.0,1
64826,20.0,9,0,9.0,-1.0,0.0,0
64826,21.0,5,0,5.0,-4.0,0.0,1
64826,22.0,4,1,4.0,-1.0,1.0,0
64826,23.0,7,0,7.0,3.0,-1.0,1
64826,24.0,5,0,5.0,-2.0,0.0,0
64826,25.0,4,0,4.0,-1.0,0.0,0
64826,26.0,7,0,7.0,3.0,0.0,1
64826,27.0,5,0,5.0,-2.0,0.0,0
64826,28.0,6,0,6.0,1.0,0.0,0
64826,29.0,3,0,3.0,-3.0,0.0,1
64826,30.0,7,0,7.0,4.0,0.0,1
64826,31.0,8,0,8.0,1.0,0.0,0
64826,32.0,5,0,5.0,-3.0,0.0,1
64826,33.0,2,0,2.0,-3.0,0.0,1
64826,34.0,4,0,4.0,2.0,0.0,0
64826,35.0,8,0,8.0,4.0,0.0,1
64826,36.0,5,0,5.0,-3.0,0.0,1
64826,37.0,3,0,3.0,-2.0,0.0,0
64826,38.0,11,0,11.0,8.0,0.0,1
64826,39.0,4,0,4.0,-7.0,0.0,1
64826,40.0,6,0,6.0,2.0,0.0,0
64826,41.0,9,0,9.0,3.0,0.0,1
64826,42.0,4,0,4.0,-5.0,0.0,1
64826,43.0,18,0,18.0,14.0,0.0,1
64827,0.0,0,0,0.0,0.0,0.0,0
64827,1.0,4,1,4.0,4.0,1.0,1
64827,2.0,1,1,1.0,-3.0,0.0,1
64827,3.0,10,0,10.0,9.0,-1.0,1
64827,4.0,0,1,0.0,-10.0,1.0,1
64827,5.0,6,1,6.0,6.0,0.0,1
64827,6.0,1,0,1.0,-5.0,-1.0,1
64827,7.0,2,0,2.0,1.0,0.0,0
64827,8.0,7,0,7.0,5.0,0.0,1
64827,9.0,0,0,0.0,-7.0,0.0,1
64827,10.0,7,0,7.0,7.0,0.0,1
64827,11.0,6,0,6.0,-1.0,0.0,0
64827,12.0,0,0,0.0,-6.0,0.0,1
64827,13.0,4,0,4.0,4.0,0.0,1
64827,14.0,6,0,6.0,2.0,0.0,0
64827,15.0,7,0,7.0,1.0,0.0,0
64827,16.0,6,0,6.0,-1.0,0.0,0
64827,17.0,2,0,2.0,-4.0,0.0,1
64827,18.0,4,0,4.0,2.0,0.0,0
64827,19.0,0,0,0.0,-4.0,0.0,1
64827,20.0,4,1,4.0,4.0,1.0,1
64827,21.0,1,0,1.0,-3.0,-1.0,1
64827,22.0,2,0,2.0,1.0,0.0,0
64827,23.0,3,0,3.0,1.0,0.0,0
64827,24.0,8,0,8.0,5.0,0.0,1
64827,25.0,1,0,1.0,-7.0,0.0,1
64827,26.0,3,0,3.0,2.0,0.0,0
64827,27.0,2,0,2.0,-1.0,0.0,0
64827,28.0,0,0,0.0,-2.0,0.0,0
64827,29.0,7,0,7.0,7.0,0.0,1
64827,30.0,3,2,3.0,-4.0,2.0,1
64827,31.0,6,0,6.0,3.0,-2.0,1
64827,32.0,1,0,1.0,-5.0,0.0,1
64827,33.0,3,0,3.0,2.0,0.0,0
64827,34.0,4,1,4.0,1.0,1.0,0
64827,35.0,4,1,4.0,0.0,0.0,0
64827,36.0,1,0,1.0,-3.0,-1.0,1
64827,37.0,7,0,7.0,6.0,0.0,1
64827,38.0,7,0,7.0,0.0,0.0,0
64827,39.0,5,0,5.0,-2.0,0.0,0
64827,40.0,1,1,1.0,-4.0,1.0,1
64829,0.0,2,0,2.0,0.0,0.0,0
64829,1.0,5,0,5.0,3.0,0.0,1
64829,2.0,7,0,7.0,2.0,0.0,0
64829,3.0,9,0,9.0,2.0,0.0,0
64829,4.0,5,0,5.0,-4.0,0.0,1
64829,5.0,2,0,2.0,-3.0,0.0,1
64829,6.0,4,0,4.0,2.0,0.0,0
64829,7.0,2,0,2.0,-2.0,0.0,0
64829,8.0,2,1,2.0,0.0,1.0,0
64829,9.0,5,0,5.0,3.0,-1.0,1
64829,10.0,1,0,1.0,-4.0,0.0,1
64829,11.0,4,0,4.0,3.0,0.0,1
64829,12.0,0,0,0.0,-4.0,0.0,1
64829,13.0,6,1,6.0,6.0,1.0,1
64829,14.0,4,0,4.0,-2.0,-1.0,0
64829,15.0,3,0,3.0,-1.0,0.0,0
64829,16.0,5,0,5.0,2.0,0.0,0
64829,17.0,2,0,2.0,-3.0,0.0,1
64829,18.0,3,0,3.0,1.0,0.0,0
64829,19.0,1,0,1.0,-2.0,0.0,0
64829,20.0,4,0,4.0,3.0,0.0,1
64829,21.0,4,0,4.0,0.0,0.0,0
64829,22.0,2,1,2.0,-2.0,1.0,0
64829,23.0,1,0,1.0,-1.0,-1.0,0
64829,24.0,16,0,16.0,15.0,0.0,1
64829,25.0,6,0,6.0,-10.0,0.0,1
64829,26.0,9,0,9.0,3.0,0.0,1
64829,27.0,8,0,8.0,-1.0,0.0,0
64829,28.0,3,0,3.0,-5.0,0.0,1
64829,29.0,1,1,1.0,-2.0,1.0,0
64829,30.0,7,0,7.0,6.0,-1.0,1
64829,31.0,3,0,3.0,-4.0,0.0,1
64829,32.0,3,0,3.0,0.0,0.0,0
64829,33.0,4,0,4.0,1.0,0.0,0
64829,34.0,0,0,0.0,-4.0,0.0,1
64829,35.0,7,0,7.0,7.0,0.0,1
64829,36.0,10,0,10.0,3.0,0.0,1
64830,0.0,5,0,5.0,0.0,0.0,0
64830,1.0,5,0,5.0,0.0,0.0,0
64830,2.0,10,0,10.0,5.0,0.0,1
64830,3.0,7,0,7.0,-3.0,0.0,1
64830,4.0,3,1,3.0,-4.0,1.0,1
64830,5.0,3,0,3.0,0.0,-1.0,0
64830,6.0,3,0,3.0,0.0,0.0,0
64830,7.0,3,0,3.0,0.0,0.0,0
64830,8.0,4,0,4.0,1.0,0.0,0
64830,9.0,13,0,13.0,9.0,0.0,1
64830,10.0,4,0,4.0,-9.0,0.0,1
64830,11.0,6,0,6.0,2.0,0.0,0
64830,12.0,11,0,11.0,5.0,0.0,1
64830,13.0,3,0,3.0,-8.0,0.0,1
64830,14.0,6,0,6.0,3.0,0.0,1
64830,15.0,0,0,0.0,-6.0,0.0,1
64830,16.0,3,0,3.0,3.0,0.0,1
64830,17.0,2,0,2.0,-1.0,0.0,0
64830,18.0,7,0,7.0,5.0,0.0,1
64830,19.0,2,0,2.0,-5.0,0.0,1
64830,20.0,3,0,3.0,1.0,0.0,0
64830,21.0,0,1,0.0,-3.0,1.0,1
64830,22.0,4,0,4.0,4.0,-1.0,1
64831,0.0,5,0,5.0,0.0,0.0,0
64831,1.0,4,0,4.0,-1.0,0.0,0
64831,2.0,2,0,2.0,-2.0,0.0,0
64831,3.0,2,0,2.0,0.0,0.0,0
64831,4.0,4,0,4.0,2.0,0.0,0
64831,5.0,8,1,8.0,4.0,1.0,1
64831,6.0,9,0,9.0,1.0,-1.0,0
64831,7.0,3,0,3.0,-6.0,0.0,1
64831,8.0,9,0,9.0,6.0,0.0,1
64831,9.0,21,0,21.0,12.0,0.0,1
64831,10.0,5,0,5.0,-16.0,0.0,1
64831,11.0,10,0,10.0,5.0,0.0,1
64831,12.0,9,0,9.0,-1.0,0.0,0
64831,13.0,6,0,6.0,-3.0,0.0,1
64831,14.0,11,0,11.0,5.0,0.0,1
64831,15.0,14,0,14.0,3.0,0.0,1
64831,16.0,4,0,4.0,-10.0,0.0,1
64831,17.0,8,0,8.0,4.0,0.0,1
64831,18.0,12,0,12.0,4.0,0.0,1
64831,19.0,1,0,1.0,-11.0,0.0,1
64831,20.0,1,0,1.0,0.0,0.0,0
64832,0.0,0,0,0.0,0.0,0.0,0
64832,1.0,0,0,0.0,0.0,0.0,0
64832,2.0,0,0,0.0,0.0,0.0,0
64832,3.0,4,0,4.0,4.0,0.0,1
64832,4.0,2,1,2.0,-2.0,1.0,0
64832,5.0,3,0,3.0,1.0,-1.0,0
64832,6.0,0,0,0.0,-3.0,0.0,1
64832,7.0,2,0,2.0,2.0,0.0,0
64832,8.0,5,0,5.0,3.0,0.0,1
64832,9.0,5,0,5.0,0.0,0.0,0
64832,10.0,2,0,2.0,-3.0,0.0,1
64832,11.0,1,0,1.0,-1.0,0.0,0
64832,12.0,0,0,0.0,-1.0,0.0,0
64832,13.0,3,1,3.0,3.0,1.0,1
64832,14.0,3,2,3.0,0.0,1.0,1
64832,15.0,5,0,5.0,2.0,-2.0,0
64832,16.0,2,1,2.0,-3.0,1.0,1
64832,17.0,4,0,4.0,2.0,-1.0,0
64832,18.0,3,0,3.0,-1.0,0.0,0
64832,19.0,3,0,3.0,0.0,0.0,0
64832,20.0,3,0,3.0,0.0,0.0,0
64832,21.0,2,0,2.0,-1.0,0.0,0
64832,22.0,3,0,3.0,1.0,0.0,0
64832,23.0,5,0,5.0,2.0,0.0,0
64832,24.0,3,0,3.0,-2.0,0.0,0
64832,25.0,0,0,0.0,-3.0,0.0,1
64832,26.0,5,0,5.0,5.0,0.0,1
64832,27.0,8,0,8.0,3.0,0.0,1
64832,28.0,1,0,1.0,-7.0,0.0,1
64832,29.0,8,0,8.0,7.0,0.0,1
64832,30.0,6,0,6.0,-2.0,0.0,0
64832,31.0,6,0,6.0,0.0,0.0,0
64832,32.0,5,1,5.0,-1.0,1.0,0
64832,33.0,9,0,9.0,4.0,-1.0,1
64832,34.0,4,0,4.0,-5.0,0.0,1
64832,35.0,2,0,2.0,-2.0,0.0,0
64832,36.0,2,1,2.0,0.0,1.0,0
64832,37.0,0,0,0.0,-2.0,-1.0,0
64832,38.0,5,1,5.0,5.0,1.0,1
64832,39.0,1,0,1.0,-4.0,-1.0,1
64832,40.0,1,0,1.0,0.0,0.0,0
64832,41.0,0,0,0.0,-1.0,0.0,0
64832,42.0,1,0,1.0,1.0,0.0,0
64832,43.0,9,0,9.0,8.0,0.0,1
64832,44.0,3,1,3.0,-6.0,1.0,1
64832,45.0,3,0,3.0,0.0,-1.0,0
64832,46.0,0,0,0.0,-3.0,0.0,1
64832,47.0,0,1,0.0,0.0,1.0,0
64833,0.0,4,1,4.0,0.0,0.0,0
64833,1.0,1,0,1.0,-3.0,-1.0,1
64833,2.0,3,0,3.0,2.0,0.0,0
64833,3.0,1,0,1.0,-2.0,0.0,0
64833,4.0,12,0,12.0,11.0,0.0,1
64833,5.0,3,0,3.0,-9.0,0.0,1
64833,6.0,4,0,4.0,1.0,0.0,0
64833,7.0,0,1,0.0,-4.0,1.0,1
64833,8.0,9,0,9.0,9.0,-1.0,1
64833,9.0,2,1,2.0,-7.0,1.0,1
64833,10.0,5,0,5.0,3.0,-1.0,1
64833,11.0,8,0,8.0,3.0,0.0,1
64833,12.0,0,2,0.0,-8.0,2.0,1
64833,13.0,2,0,2.0,2.0,-2.0,0
64833,14.0,6,0,6.0,4.0,0.0,1
64833,15.0,3,0,3.0,-3.0,0.0,1
64833,16.0,9,0,9.0,6.0,0.0,1
64833,17.0,6,0,6.0,-3.0,0.0,1
64833,18.0,3,1,3.0,-3.0,1.0,1
64833,19.0,4,0,4.0,1.0,-1.0,0
64833,20.0,3,0,3.0,-1.0,0.0,0
64833,21.0,5,0,5.0,2.0,0.0,0
64833,22.0,4,0,4.0,-1.0,0.0,0
64833,23.0,4,1,4.0,0.0,1.0,0
64833,24.0,8,0,8.0,4.0,-1.0,1
64833,25.0,4,0,4.0,-4.0,0.0,1
64833,26.0,1,0,1.0,-3.0,0.0,1
64833,27.0,4,0,4.0,3.0,0.0,1
64833,28.0,0,0,0.0,-4.0,0.0,1
64833,29.0,2,1,2.0,2.0,1.0,0
64833,30.0,9,0,9.0,7.0,-1.0,1
64833,31.0,6,0,6.0,-3.0,0.0,1
64833,32.0,4,0,4.0,-2.0,0.0,0
64833,33.0,1,1,1.0,-3.0,1.0,1
64833,34.0,0,0,0.0,-1.0,-1.0,0
64833,35.0,4,0,4.0,4.0,0.0,1
64833,36.0,7,0,7.0,3.0,0.0,1
64833,37.0,0,0,0.0,-7.0,0.0,1
64833,38.0,5,0,5.0,5.0,0.0,1
64833,39.0,10,0,10.0,5.0,0.0,1
64833,40.0,10,0,10.0,0.0,0.0,0
64833,41.0,6,0,6.0,-4.0,0.0,1
64833,42.0,4,0,4.0,-2.0,0.0,0
64833,43.0,0,1,0.0,-4.0,1.0,1
64836,0.0,7,0,7.0,0.0,0.0,0
64836,1.0,5,0,5.0,-2.0,0.0,0
64836,2.0,3,0,3.0,-2.0,0.0,0
64836,3.0,7,0,7.0,4.0,0.0,1
64836,4.0,4,0,4.0,-3.0,0.0,1
64836,5.0,4,0,4.0,0.0,0.0,0
64836,6.0,8,0,8.0,4.0,0.0,1
64836,7.0,4,1,4.0,-4.0,1.0,1
64836,8.0,6,0,6.0,2.0,-1.0,0
64836,9.0,4,1,4.0,-2.0,1.0,0
64836,10.0,0,0,0.0,-4.0,-1.0,1
64836,11.0,4,0,4.0,4.0,0.0,1
64836,12.0,2,0,2.0,-2.0,0.0,0
64836,13.0,2,0,2.0,0.0,0.0,0
64836,14.0,2,0,2.0,0.0,0.0,0
64836,15.0,5,0,5.0,3.0,0.0,1
64836,16.0,3,0,3.0,-2.0,0.0,0
64836,17.0,2,0,2.0,-1.0,0.0,0
64836,18.0,11,0,11.0,9.0,0.0,1
64836,19.0,2,0,2.0,-9.0,0.0,1
64836,20.0,3,0,3.0,1.0,0.0,0
64836,21.0,1,0,1.0,-2.0,0.0,0
64836,22.0,4,0,4.0,3.0,0.0,1
64836,23.0,5,0,5.0,1.0,0.0,0
64836,24.0,5,0,5.0,0.0,0.0,0
64836,25.0,4,0,4.0,-1.0,0.0,0
64836,26.0,2,0,2.0,-2.0,0.0,0
64836,27.0,3,0,3.0,1.0,0.0,0
64836,28.0,2,0,2.0,-1.0,0.0,0
64836,29.0,3,0,3.0,1.0,0.0,0
64836,30.0,6,0,6.0,3.0,0.0,1
64836,31.0,4,0,4.0,-2.0,0.0,0
